user_ids,endpoints,status_codes,latencies,times
20,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15626835823059082,1748032745.2187748
20,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.45999884605407715,1748032746.6799476
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.29268813133239746,1748032710.2327182
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.2675662040710449,1748032711.501777
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.31169986724853516,1748032712.8145163
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.21387863159179688,1748032714.0295591
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.8670501708984375,1748032715.8969972
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15259218215942383,1748032717.0505292
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15200233459472656,1748032718.203385
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.21963214874267578,1748032719.4241793
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.2232067584991455,1748032720.647857
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.7699451446533203,1748032722.4180462
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.16561079025268555,1748032723.585068
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.16468238830566406,1748032724.7508898
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15389132499694824,1748032725.9059913
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.16124296188354492,1748032727.0685523
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.460721492767334,1748032728.5296605
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.23613357543945312,1748032729.766373
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.21912002563476562,1748032730.9858012
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.290891170501709,1748032732.2771707
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15431475639343262,1748032733.4317613
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.1501924991607666,1748032734.5829308
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15346789360046387,1748032735.7377048
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15330100059509277,1748032736.8922038
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.184830904006958,1748032738.0784478
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.2206556797027588,1748032739.2998054
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.21863770484924316,1748032740.518985
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.23062801361083984,1748032741.7507877
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.4893035888671875,1748032743.2407978
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.1575629711151123,1748032744.3991575
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.16391372680664062,1748032745.5639846
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.15219879150390625,1748032746.7163305
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.20743870735168457,1748032710.1871922
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18323349952697754,1748032711.3712177
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.1852431297302246,1748032712.5573473
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18204331398010254,1748032713.7400928
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17569923400878906,1748032714.9171584
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15527892112731934,1748032716.0736787
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.18612289428710938,1748032717.2611623
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15407347679138184,1748032718.4156072
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.19964981079101562,1748032719.615764
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17087435722351074,1748032720.786956
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.1847989559173584,1748032721.9723907
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.1795191764831543,1748032723.1533544
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1576709747314453,1748032724.311497
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15695858001708984,1748032725.4705255
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.16216707229614258,1748032726.633605
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1568286418914795,1748032727.791727
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18476319313049316,1748032728.977638
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17920851707458496,1748032730.1569924
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.1913297176361084,1748032731.349203
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18108463287353516,1748032732.5314746
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15781569480895996,1748032733.690361
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1770007610321045,1748032734.867712
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1604175567626953,1748032736.0289342
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.16634368896484375,1748032737.1962883
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15675687789916992,1748032738.3535929
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.23335051536560059,1748032739.588288
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.23622345924377441,1748032740.824997
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,2.3885786533355713,1748032744.214548
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.45955967903137207,1748032745.6746862
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15387296676635742,1748032746.8297892
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.18412327766418457,1748032710.0376973
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,1.9518537521362305,1748032712.990667
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.182600736618042,1748032714.1746094
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15728116035461426,1748032715.3322356
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.4585144519805908,1748032716.7933466
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15310311317443848,1748032717.9467978
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.18030500411987305,1748032719.1275744
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1918795108795166,1748032720.3207214
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.24164438247680664,1748032721.5629535
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.19297075271606445,1748032722.7569606
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15030479431152344,1748032723.9079955
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16105103492736816,1748032725.0697188
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16015934944152832,1748032726.231095
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15316390991210938,1748032727.3851192
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.8441414833068848,1748032729.2306926
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1922903060913086,1748032730.4240868
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1953895092010498,1748032731.620113
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.17923569679260254,1748032732.8004503
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16880059242248535,1748032733.9695027
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16327691078186035,1748032735.1335557
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.14977025985717773,1748032736.2841892
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.4552791118621826,1748032737.7401216
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.17938899993896484,1748032738.9202154
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.17781805992126465,1748032740.09875
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.23472952842712402,1748032741.334334
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.192521333694458,1748032742.5276387
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15511846542358398,1748032743.68373
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15146899223327637,1748032744.8364308
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15175580978393555,1748032745.9893074
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15033197402954102,1748032747.1404552
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17023086547851562,1748032711.4387858
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18011832237243652,1748032712.6198816
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.21926522254943848,1748032713.840202
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.21124029159545898,1748032715.0517488
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15822863578796387,1748032716.210317
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15003442764282227,1748032717.361302
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1526775360107422,1748032718.5154707
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.2509133815765381,1748032719.7670498
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.1893784999847412,1748032720.9573147
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.4441959857940674,1748032722.4028673
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15757417678833008,1748032723.561828
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.7228915691375732,1748032725.285363
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.16042017936706543,1748032726.4487135
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.152848482131958,1748032727.602734
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17249298095703125,1748032728.7757237
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17798495292663574,1748032729.95435
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.2178499698638916,1748032731.1732063
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.17937040328979492,1748032732.3529012
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.7114763259887695,1748032734.0655935
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15517640113830566,1748032735.221766
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1586594581604004,1748032736.381264
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15504860877990723,1748032737.5374274
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.23729538917541504,1748032738.7755463
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.4924647808074951,1748032740.2687407
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.2016584873199463,1748032741.471232
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,200,0.18763208389282227,1748032742.6598332
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15219426155090332,1748032743.813085
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.15499353408813477,1748032744.968888
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.16091251373291016,1748032746.1309097
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.1514148712158203,1748032747.2828496
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1797482967376709,1748032711.2145536
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,1.036851167678833,1748032713.2525449
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.19669342041015625,1748032714.449523
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.1526479721069336,1748032715.6028502
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16482853889465332,1748032716.7685323
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16964030265808105,1748032717.939239
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.39715576171875,1748032719.337503
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.19855451583862305,1748032720.5372868
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.8536694049835205,1748032722.3921697
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.45282554626464844,1748032723.845507
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.14855337142944336,1748032724.9951885
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.16173124313354492,1748032726.1583264
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.1764082908630371,1748032727.3353057
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.4788973331451416,1748032728.8153691
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.18056750297546387,1748032729.9969025
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.18519926071166992,1748032731.1825962
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1939105987548828,1748032732.3779523
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15900564193725586,1748032733.5375617
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15199828147888184,1748032734.69222
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.14736247062683105,1748032735.8399563
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15192127227783203,1748032736.9924357
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.14918875694274902,1748032738.1419964
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.1887679100036621,1748032739.3318942
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.19235014915466309,1748032740.5255125
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.22455382347106934,1748032741.7507877
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,200,0.22811102867126465,1748032742.980174
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15669798851013184,1748032744.1379766
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.15663480758666992,1748032745.2956867
