user_id,endpoint,total_requests,successful_requests,error_4xx_requests,error_5xx_requests,total_response_time,latencies,errors_occurred,test_duration
27,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,30,16,14,0,7.415528297424316,"[0.2246263027191162, 0.30760622024536133, 0.22699952125549316, 0.20900535583496094, 0.2228097915649414, 0.15819954872131348, 0.14943766593933105, 1.0208508968353271, 0.15100836753845215, 0.2207779884338379, 0.20152616500854492, 0.21059513092041016, 0.14816761016845703, 0.1521599292755127, 0.15009737014770508, 0.16747689247131348, 0.15519022941589355, 0.23486733436584473, 0.2567877769470215, 0.1997847557067871, 0.21457815170288086, 0.14948678016662598, 0.14999151229858398, 0.35507869720458984, 0.4575498104095459, 0.22707438468933105, 0.20668935775756836, 0.22015643119812012, 0.5157485008239746, 0.1511998176574707]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",37.4405996799469
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,30,15,15,0,8.371198892593384,"[0.23626971244812012, 0.22921991348266602, 0.22554802894592285, 0.2760586738586426, 0.2551302909851074, 0.16646480560302734, 0.14783191680908203, 0.15022683143615723, 0.15786266326904297, 0.15042662620544434, 0.20435142517089844, 0.20886754989624023, 0.2151193618774414, 0.2476813793182373, 0.3619961738586426, 0.15311670303344727, 0.15133213996887207, 0.1509864330291748, 0.5498976707458496, 0.20797038078308105, 0.4994335174560547, 0.15012383460998535, 0.1531686782836914, 0.151047945022583, 0.18790721893310547, 0.7374520301818848, 0.5313594341278076, 0.2051103115081787, 1.153219223022461, 0.15601801872253418]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.39732336997986
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,15,15,0,9.06364917755127,"[0.18514060974121094, 0.18438506126403809, 0.189347505569458, 0.19393587112426758, 2.000861883163452, 1.1604337692260742, 0.14902782440185547, 0.14523696899414062, 0.19401311874389648, 0.18097376823425293, 0.18070745468139648, 0.19780635833740234, 0.15147876739501953, 0.15274477005004883, 0.14997458457946777, 0.15079736709594727, 0.15779614448547363, 0.1791548728942871, 0.1795203685760498, 0.778022050857544, 0.15295934677124023, 0.1488950252532959, 0.1487131118774414, 0.14774370193481445, 0.15643644332885742, 0.39455485343933105, 0.4922957420349121, 0.2527196407318115, 0.14760613441467285, 0.16036605834960938]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.09053325653076
16,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,16,14,0,8.258607387542725,"[0.35094499588012695, 0.35985732078552246, 0.2916841506958008, 0.34310460090637207, 0.33087801933288574, 0.355180025100708, 0.17191004753112793, 0.15482831001281738, 0.15835785865783691, 0.384763240814209, 0.31203246116638184, 0.3302605152130127, 0.2980177402496338, 0.14908170700073242, 0.6853070259094238, 0.15949606895446777, 0.15539836883544922, 0.30252838134765625, 0.3216087818145752, 0.30479860305786133, 0.15093302726745605, 0.15139555931091309, 0.17397713661193848, 0.16515564918518066, 0.14709973335266113, 0.3604447841644287, 0.31598377227783203, 0.40947794914245605, 0.2977328300476074, 0.16636872291564941]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.29036831855774
26,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,13,17,0,8.180140018463135,"[0.3710646629333496, 0.3517293930053711, 0.3784215450286865, 0.41348719596862793, 0.14998579025268555, 0.1516883373260498, 0.1477346420288086, 0.1491687297821045, 0.15541291236877441, 0.33949756622314453, 0.789778470993042, 0.29372262954711914, 0.15871119499206543, 0.14495468139648438, 0.14891529083251953, 0.14572572708129883, 0.15197968482971191, 0.3401491641998291, 0.40872693061828613, 0.6112332344055176, 0.14691710472106934, 0.1483745574951172, 0.14797019958496094, 0.15083956718444824, 0.4564778804779053, 0.3332533836364746, 0.3453235626220703, 0.33089351654052734, 0.1577906608581543, 0.16021180152893066]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.207889556884766
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,30,16,14,0,9.162679195404053,"[0.2821950912475586, 0.20665359497070312, 0.25861263275146484, 0.20804953575134277, 0.19283151626586914, 0.3977334499359131, 1.9749939441680908, 0.4559621810913086, 0.26250123977661133, 0.2651393413543701, 0.24875116348266602, 0.5334289073944092, 0.1484088897705078, 0.16544461250305176, 0.15094614028930664, 0.14764714241027832, 0.19177675247192383, 0.5368263721466064, 0.2366197109222412, 0.19866633415222168, 0.1627964973449707, 0.15205025672912598, 0.15024948120117188, 0.15766501426696777, 0.1499500274658203, 0.23589062690734863, 0.2518913745880127, 0.20640993118286133, 0.1625056266784668, 0.47008180618286133]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.18578124046326
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,15,15,0,9.764511823654175,"[0.27400803565979004, 0.23397421836853027, 0.23497486114501953, 1.2219994068145752, 0.20554709434509277, 0.15344572067260742, 0.4610750675201416, 0.9575796127319336, 0.1515040397644043, 0.22993874549865723, 0.2739276885986328, 0.28197216987609863, 1.0787837505340576, 0.7625405788421631, 0.3504645824432373, 0.14801359176635742, 0.29388952255249023, 0.28015708923339844, 0.2131505012512207, 0.15025877952575684, 0.15030884742736816, 0.1566174030303955, 0.15149712562561035, 0.1474933624267578, 0.23302960395812988, 0.22879719734191895, 0.21974396705627441, 0.21735644340515137, 0.15254688262939453, 0.1499159336090088]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.79230499267578
29,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,14,16,0,8.398733615875244,"[0.28048157691955566, 0.9481613636016846, 0.20232439041137695, 0.2586348056793213, 0.15148496627807617, 0.15279054641723633, 0.15375399589538574, 0.1587984561920166, 0.15003228187561035, 0.9196219444274902, 0.21912097930908203, 0.20192837715148926, 0.16002130508422852, 0.15130352973937988, 0.14766550064086914, 0.14997506141662598, 0.5113964080810547, 0.24862194061279297, 1.2393193244934082, 0.15393829345703125, 0.1503596305847168, 0.15912675857543945, 0.15139222145080566, 0.15318679809570312, 0.2098252773284912, 0.292081356048584, 0.21268558502197266, 0.21436595916748047, 0.14754176139831543, 0.14879322052001953]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.426576375961304
20,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,15,15,0,8.804008722305298,"[0.17873144149780273, 0.175398588180542, 0.17394232749938965, 0.18408894538879395, 1.9165277481079102, 0.14826536178588867, 0.15033602714538574, 0.14809226989746094, 0.18248462677001953, 0.19333267211914062, 0.17238521575927734, 0.1860809326171875, 0.15287351608276367, 0.15319585800170898, 0.1525886058807373, 0.15886354446411133, 0.45777130126953125, 0.16994500160217285, 0.2350320816040039, 0.1660768985748291, 0.17129111289978027, 0.44861769676208496, 0.1591322422027588, 0.14619112014770508, 0.36351442337036133, 1.089000940322876, 0.1811811923980713, 0.18356895446777344, 0.1481306552886963, 0.4573674201965332]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.82867455482483
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,15,15,0,9.459100246429443,"[0.175217866897583, 0.16826510429382324, 0.1751551628112793, 0.17108583450317383, 0.19595789909362793, 0.1505274772644043, 0.15066862106323242, 0.1539902687072754, 0.14649653434753418, 0.1559610366821289, 0.22953033447265625, 0.1842808723449707, 0.5328848361968994, 0.17239880561828613, 0.15735077857971191, 0.8594405651092529, 0.3565382957458496, 2.0288398265838623, 0.16776704788208008, 0.21565961837768555, 0.15204501152038574, 0.1475977897644043, 1.17138671875, 0.14822602272033691, 0.17566823959350586, 0.19662022590637207, 0.20481061935424805, 0.4134030342102051, 0.14987874031066895, 0.15144705772399902]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.484395027160645
