user_id,endpoint,total_requests,successful_requests,error_4xx_requests,error_5xx_requests,total_response_time,latencies,errors_occurred,test_duration
20,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,17,13,0,11.107747554779053,"[0.33226704597473145, 0.3538374900817871, 0.3823659420013428, 0.38028645515441895, 0.37871360778808594, 0.3643980026245117, 0.3540160655975342, 0.3033897876739502, 0.3021066188812256, 0.3061978816986084, 0.3093998432159424, 0.32379627227783203, 0.35781216621398926, 0.3521914482116699, 0.3135862350463867, 0.3117656707763672, 0.29994750022888184, 0.3196070194244385, 0.34012365341186523, 0.3610811233520508, 0.3198385238647461, 0.3537940979003906, 0.33234143257141113, 0.31364893913269043, 0.32820844650268555, 0.31054019927978516, 0.3254823684692383, 1.3770978450775146, 0.364168643951416, 0.3357372283935547]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.13601779937744
19,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,18,12,0,11.205185413360596,"[0.36858129501342773, 0.4452857971191406, 0.4501304626464844, 0.42936277389526367, 0.43795228004455566, 0.42566776275634766, 0.4378941059112549, 0.30281877517700195, 0.3223586082458496, 0.3106350898742676, 0.3135678768157959, 0.4032580852508545, 0.37885618209838867, 0.452594518661499, 0.31337523460388184, 0.2978241443634033, 0.3001408576965332, 0.29328083992004395, 0.4029097557067871, 0.4378488063812256, 0.4151496887207031, 0.4227466583251953, 0.3074018955230713, 0.3149580955505371, 0.33231449127197266, 0.3690316677093506, 0.42602062225341797, 0.36601972579956055, 0.40413904190063477, 0.3230602741241455]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.22984743118286
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,17,13,0,11.093122482299805,"[0.3664999008178711, 0.36486220359802246, 0.3375227451324463, 0.332294225692749, 0.3722667694091797, 0.3655881881713867, 0.3648552894592285, 0.3141963481903076, 0.30758237838745117, 0.30108141899108887, 0.3015601634979248, 0.3547699451446533, 0.408339262008667, 0.34447216987609863, 0.29990315437316895, 0.3030858039855957, 0.30169010162353516, 0.3091588020324707, 0.36039304733276367, 0.3472628593444824, 0.3608589172363281, 0.3528764247894287, 0.32500648498535156, 0.3303656578063965, 0.3121674060821533, 0.3064155578613281, 0.35758066177368164, 1.344268560409546, 0.34332799911499023, 0.3028700351715088]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.11853742599487
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,17,13,0,12.038089036941528,"[0.4169027805328369, 0.40061163902282715, 0.4052579402923584, 0.34348416328430176, 0.41665077209472656, 0.39408040046691895, 0.3917121887207031, 0.3002471923828125, 0.29897546768188477, 0.32100987434387207, 0.30204272270202637, 0.38305020332336426, 0.3829982280731201, 0.38289904594421387, 0.3179647922515869, 0.32002902030944824, 0.3114480972290039, 0.313342809677124, 0.37816309928894043, 0.40259456634521484, 0.394589900970459, 0.3832242488861084, 0.307753324508667, 0.3004422187805176, 0.35266685485839844, 1.4147911071777344, 0.521000862121582, 0.38373637199401855, 0.49378228187561035, 0.30263686180114746]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.06284213066101
6,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,15,15,0,12.470664501190186,"[0.5443747043609619, 0.46685242652893066, 0.4989278316497803, 0.34541940689086914, 0.5151364803314209, 0.5260910987854004, 0.6117680072784424, 0.31611013412475586, 0.3039886951446533, 0.296999454498291, 0.32154345512390137, 0.5165297985076904, 0.5280971527099609, 0.4693763256072998, 0.3097407817840576, 0.31562328338623047, 0.2983367443084717, 0.30195164680480957, 0.4596974849700928, 0.5584580898284912, 0.5509519577026367, 0.31646728515625, 0.30240678787231445, 0.3026597499847412, 0.32723259925842285, 0.5197591781616211, 0.5078620910644531, 0.5347063541412354, 0.2958827018737793, 0.3077127933502197]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.4951434135437
30,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,16,14,0,11.07564377784729,"[0.3372042179107666, 0.337266206741333, 0.35206031799316406, 0.3601102828979492, 0.34781718254089355, 0.3289973735809326, 0.30284905433654785, 0.3134279251098633, 0.3238542079925537, 0.3106203079223633, 0.32902050018310547, 0.36226725578308105, 0.330613374710083, 0.34720635414123535, 0.31836485862731934, 0.3360426425933838, 0.3115501403808594, 0.3048088550567627, 0.34987545013427734, 0.399524450302124, 0.33931970596313477, 1.3107020854949951, 0.31925177574157715, 0.32637548446655273, 0.3257129192352295, 0.382779598236084, 0.433093786239624, 0.3275322914123535, 0.29570555686950684, 0.3116896152496338]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",41.10190200805664
1,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,16,14,0,12.894640445709229,"[0.5903396606445312, 0.5408947467803955, 0.45982813835144043, 0.512035608291626, 0.5812027454376221, 0.5328619480133057, 0.58738112449646, 0.3107271194458008, 0.3098156452178955, 0.2938690185546875, 0.3145570755004883, 0.49338603019714355, 0.5101628303527832, 0.5159711837768555, 0.32634806632995605, 0.3184659481048584, 0.3090517520904541, 0.3126249313354492, 0.5355560779571533, 0.570763111114502, 0.5047993659973145, 0.3028113842010498, 0.3018221855163574, 0.3210010528564453, 0.3179740905761719, 0.5432901382446289, 0.5374703407287598, 0.5328989028930664, 0.3016393184661865, 0.30509090423583984]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.91572976112366
25,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,17,13,0,12.001367568969727,"[0.3258967399597168, 0.36040377616882324, 0.32484936714172363, 0.3275423049926758, 0.3504788875579834, 0.4333021640777588, 0.34836483001708984, 0.316464900970459, 0.3287529945373535, 0.3145439624786377, 0.3082904815673828, 0.35117197036743164, 0.32700586318969727, 0.33466362953186035, 0.2984352111816406, 0.3021280765533447, 0.3219478130340576, 0.32866358757019043, 0.324002742767334, 0.33124256134033203, 0.36913132667541504, 0.34310054779052734, 0.3115203380584717, 0.31139039993286133, 1.3132190704345703, 1.3512516021728516, 0.36173129081726074, 0.3565175533294678, 0.3219423294067383, 0.30341124534606934]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.02545523643494
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,17,13,0,13.209952592849731,"[0.3359391689300537, 0.3807957172393799, 0.3899049758911133, 0.4079165458679199, 0.3534696102142334, 0.35769009590148926, 0.33357763290405273, 0.31102895736694336, 0.2988009452819824, 0.30591249465942383, 0.3104732036590576, 0.36302757263183594, 0.3572535514831543, 0.38501930236816406, 0.38611364364624023, 0.29992175102233887, 0.30884218215942383, 0.30399584770202637, 0.3041079044342041, 0.3600497245788574, 0.35570526123046875, 0.3575451374053955, 1.3203837871551514, 0.31127405166625977, 0.3304476737976074, 1.3374865055084229, 0.35178136825561523, 0.32645225524902344, 1.3531231880187988, 0.31191253662109375]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",43.23830699920654
21,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,17,13,0,12.830619096755981,"[0.5071902275085449, 0.4979679584503174, 0.47718071937561035, 0.5296690464019775, 0.5119175910949707, 0.5023791790008545, 0.32991814613342285, 0.3228168487548828, 0.2995450496673584, 0.3168363571166992, 0.5711724758148193, 0.5438141822814941, 0.5295841693878174, 0.3210294246673584, 0.30020785331726074, 0.300323486328125, 0.3037853240966797, 0.5088012218475342, 0.5091078281402588, 0.5059731006622314, 0.5026791095733643, 0.3323791027069092, 0.29518842697143555, 0.35109734535217285, 0.48564600944519043, 0.5146863460540771, 0.5321002006530762, 0.5277669429779053, 0.3019602298736572, 0.2978951930999756]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.856611013412476
24,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,17,13,0,12.767696380615234,"[0.37801527976989746, 0.4391930103302002, 0.3701338768005371, 0.3602480888366699, 0.38446760177612305, 0.3825547695159912, 0.3925802707672119, 0.3270256519317627, 0.33055901527404785, 0.31217432022094727, 0.4388315677642822, 0.38204479217529297, 0.42643260955810547, 0.37816643714904785, 0.31683802604675293, 0.3069629669189453, 0.3015015125274658, 0.29395008087158203, 1.380249261856079, 0.3712325096130371, 0.41204166412353516, 0.31345224380493164, 1.3665871620178223, 0.3059353828430176, 0.3824779987335205, 0.3930704593658447, 0.3743753433227539, 0.3039402961730957, 0.30925631523132324, 0.33339786529541016]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.821078300476074
9,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,17,13,0,13.688913106918335,"[0.3665025234222412, 0.3786165714263916, 0.3703634738922119, 0.3540213108062744, 0.37851572036743164, 0.38323068618774414, 0.37327027320861816, 0.30948472023010254, 0.3204929828643799, 0.3161454200744629, 0.32698583602905273, 0.4135165214538574, 0.4126250743865967, 0.3787829875946045, 0.43367934226989746, 0.3256702423095703, 0.2981705665588379, 0.2959935665130615, 3.402726650238037, 0.3780524730682373, 0.3088860511779785, 0.29720258712768555, 0.35918569564819336, 0.30492663383483887, 0.3687295913696289, 0.39850449562072754, 0.41411352157592773, 0.4008219242095947, 0.3002433776855469, 0.31945228576660156]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",43.71339821815491
29,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,14,16,0,12.85158896446228,"[0.37287282943725586, 0.4497060775756836, 0.3882744312286377, 0.40796709060668945, 0.43009519577026367, 0.3896782398223877, 0.3276655673980713, 0.32940220832824707, 0.31557440757751465, 0.2998178005218506, 0.42014503479003906, 0.37392544746398926, 0.4253714084625244, 0.3048877716064453, 0.30435609817504883, 0.30830883979797363, 0.3036189079284668, 0.2978324890136719, 1.4997484683990479, 1.3897807598114014, 0.3038811683654785, 0.3258497714996338, 0.32401514053344727, 0.3141000270843506, 0.5461392402648926, 0.3786966800689697, 0.3975093364715576, 0.3156590461730957, 0.30635976791381836, 0.30034971237182617]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",42.87462854385376
10,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,17,13,0,14.206876754760742,"[0.33496642112731934, 0.3561129570007324, 0.329089879989624, 0.36197876930236816, 0.377439022064209, 0.3520083427429199, 0.3466012477874756, 0.3120102882385254, 0.33413195610046387, 0.29635047912597656, 0.3156251907348633, 0.4237964153289795, 0.37700533866882324, 0.3565711975097656, 0.3684375286102295, 0.3122260570526123, 0.31086039543151855, 0.30501413345336914, 0.31447792053222656, 0.3261525630950928, 0.365492582321167, 0.32721424102783203, 0.32451868057250977, 3.3443939685821533, 0.34068870544433594, 0.41749095916748047, 0.3306286334991455, 1.3345146179199219, 0.31142139434814453, 0.29965686798095703]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",44.23503589630127
16,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,16,14,0,13.908048629760742,"[0.5454881191253662, 0.5825433731079102, 0.48256468772888184, 0.5292391777038574, 0.5186669826507568, 0.4616363048553467, 0.30741381645202637, 0.3304448127746582, 0.32986998558044434, 0.31976819038391113, 0.4959268569946289, 0.5111308097839355, 0.5392611026763916, 0.32426881790161133, 0.3139927387237549, 0.31253814697265625, 0.312807559967041, 0.5470314025878906, 0.5044887065887451, 0.4752168655395508, 0.4837188720703125, 1.6231403350830078, 0.31304216384887695, 0.30388545989990234, 0.5121438503265381, 0.5235934257507324, 0.45621252059936523, 0.33878207206726074, 0.30350589752197266, 0.3057255744934082]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",43.936342000961304
