user_id,endpoint,total_requests,successful_requests,error_4xx_requests,error_5xx_requests,total_response_time,latencies,errors_occurred,test_duration
5,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,18,12,0,7.523927688598633,"[0.23353791236877441, 0.2243502140045166, 0.2790076732635498, 0.22834491729736328, 0.22056031227111816, 0.2675604820251465, 0.1983203887939453, 0.2913486957550049, 0.20136594772338867, 0.19881081581115723, 0.22611761093139648, 0.22510576248168945, 0.7104294300079346, 0.24610018730163574, 0.19644498825073242, 0.2905848026275635, 0.19878458976745605, 0.20219039916992188, 0.21715903282165527, 0.2233736515045166, 0.22358274459838867, 0.24179697036743164, 0.2052466869354248, 0.20050573348999023, 0.20185637474060059, 0.19932079315185547, 0.23812031745910645, 0.22444367408752441, 0.24302959442138672, 0.46652698516845703]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",37.54409646987915
8,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,16,14,0,7.476107597351074,"[0.2490711212158203, 0.28029704093933105, 0.23730158805847168, 0.2515389919281006, 0.5690548419952393, 0.2806050777435303, 0.20444250106811523, 0.20451760292053223, 0.20749807357788086, 0.1957542896270752, 0.5436315536499023, 0.2495567798614502, 0.23456192016601562, 0.2070293426513672, 0.20665574073791504, 0.20302414894104004, 0.20066261291503906, 0.1988065242767334, 0.2704274654388428, 0.22913289070129395, 0.2545633316040039, 0.23995566368103027, 0.20151662826538086, 0.23270654678344727, 0.20495223999023438, 0.20023870468139648, 0.22585844993591309, 0.2302074432373047, 0.23287701606750488, 0.2296614646911621]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",37.49779772758484
3,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,18,12,0,8.460753440856934,"[0.23289775848388672, 0.24607515335083008, 0.2391211986541748, 0.23481488227844238, 0.23215436935424805, 0.23308086395263672, 0.19702792167663574, 0.19664216041564941, 0.20181059837341309, 0.19911742210388184, 0.22388958930969238, 0.5385997295379639, 0.22252607345581055, 0.2360830307006836, 0.20729613304138184, 0.1977396011352539, 0.20746779441833496, 0.21467018127441406, 0.23858070373535156, 0.24185943603515625, 0.2407686710357666, 0.2252800464630127, 0.20627832412719727, 1.2045676708221436, 0.20374035835266113, 0.7489585876464844, 0.2378253936767578, 0.22546005249023438, 0.22414112091064453, 0.20227861404418945]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.48202419281006
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,16,14,0,8.130132675170898,"[0.23290324211120605, 0.28166866302490234, 0.37839245796203613, 0.23152875900268555, 0.23334527015686035, 0.5012261867523193, 0.2034285068511963, 0.724790096282959, 0.3806283473968506, 0.3217446804046631, 0.42808008193969727, 0.22387957572937012, 0.1982872486114502, 0.2095789909362793, 0.1973588466644287, 0.20879459381103516, 0.21379375457763672, 0.2302415370941162, 0.30117154121398926, 0.2657613754272461, 0.23177361488342285, 0.2028658390045166, 0.23457980155944824, 0.1996443271636963, 0.19911885261535645, 0.21805620193481445, 0.22275185585021973, 0.2204127311706543, 0.23830413818359375, 0.19602155685424805]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.152244329452515
20,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,30,15,15,0,8.382835865020752,"[0.21950030326843262, 0.7343673706054688, 0.27507901191711426, 0.523038387298584, 0.19786787033081055, 0.19835376739501953, 0.2043468952178955, 0.20013427734375, 0.19718527793884277, 0.24471020698547363, 0.2231154441833496, 0.22494983673095703, 0.23444056510925293, 0.20810270309448242, 0.20115113258361816, 0.20925188064575195, 0.203230619430542, 0.22218060493469238, 0.684680700302124, 0.24299979209899902, 0.31240272521972656, 0.20490646362304688, 0.23061156272888184, 0.3869795799255371, 0.1959095001220703, 0.22761249542236328, 0.21591496467590332, 0.2493128776550293, 0.512829065322876, 0.19766998291015625]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.404711961746216
19,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,30,18,12,0,8.490499019622803,"[0.29065608978271484, 0.2747001647949219, 0.5981955528259277, 0.316403865814209, 0.30075955390930176, 0.19571876525878906, 0.2020130157470703, 0.19924616813659668, 0.20389485359191895, 0.3501574993133545, 0.34269046783447266, 0.27953624725341797, 0.250441312789917, 0.2522010803222656, 0.2010045051574707, 0.20299792289733887, 0.5062103271484375, 0.30039501190185547, 0.24907374382019043, 0.2537417411804199, 0.29016542434692383, 0.39357829093933105, 0.27542686462402344, 0.19915246963500977, 0.19742298126220703, 0.25975775718688965, 0.2634718418121338, 0.35457396507263184, 0.2851426601409912, 0.2017688751220703]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",38.51267647743225
13,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,17,13,0,9.701550722122192,"[0.2911052703857422, 0.24904704093933105, 0.6992669105529785, 0.23630666732788086, 0.244858980178833, 0.20905733108520508, 0.20490694046020508, 0.6291406154632568, 0.19872260093688965, 0.24220609664916992, 0.27040767669677734, 0.25420355796813965, 0.23587584495544434, 0.19998788833618164, 1.1989259719848633, 0.20357799530029297, 0.2789647579193115, 0.23286962509155273, 0.23443293571472168, 0.2278306484222412, 0.213120698928833, 0.2084364891052246, 0.19982433319091797, 0.19734573364257812, 1.2497506141662598, 0.24157977104187012, 0.22465729713439941, 0.22591781616210938, 0.19962334632873535, 0.1995992660522461]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.72213912010193
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,30,17,13,0,9.187716484069824,"[0.23827099800109863, 0.3010272979736328, 0.2453022003173828, 0.25435900688171387, 0.23732900619506836, 0.1945352554321289, 0.19732379913330078, 0.20888710021972656, 0.2113204002380371, 0.32851266860961914, 0.22505450248718262, 0.2330465316772461, 0.22967028617858887, 0.25879693031311035, 0.19866228103637695, 0.2786428928375244, 0.19991421699523926, 1.2423226833343506, 0.6847550868988037, 0.3225126266479492, 0.19465899467468262, 0.19803667068481445, 0.5011756420135498, 0.19604921340942383, 0.2324678897857666, 0.25078773498535156, 0.6898043155670166, 0.23432540893554688, 0.2037944793701172, 0.19637036323547363]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.2080934047699
21,https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,30,15,15,0,9.796642541885376,"[0.4180936813354492, 0.39406633377075195, 0.37316250801086426, 0.3538985252380371, 0.4207794666290283, 0.19603610038757324, 0.20291900634765625, 0.22733044624328613, 0.1952049732208252, 0.43873119354248047, 0.9448630809783936, 0.3872659206390381, 0.19658398628234863, 0.20201539993286133, 0.20754599571228027, 0.19559264183044434, 0.3523378372192383, 0.3460721969604492, 0.36884379386901855, 0.41028809547424316, 0.5265741348266602, 0.19524168968200684, 0.2767641544342041, 0.2029123306274414, 0.36676931381225586, 0.39679980278015137, 0.4074409008026123, 0.1970200538635254, 0.19589471817016602, 0.19959425926208496]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",39.82167291641235
17,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,30,15,15,0,10.107499837875366,"[0.28342461585998535, 0.25426745414733887, 0.26669740676879883, 0.273484468460083, 0.29315614700317383, 0.19793224334716797, 0.19997930526733398, 0.1997830867767334, 0.19454383850097656, 0.1946861743927002, 0.24990463256835938, 0.6155803203582764, 0.2618405818939209, 0.20350313186645508, 0.2071678638458252, 0.20145153999328613, 0.39592719078063965, 0.3196377754211426, 0.2519233226776123, 0.31940388679504395, 1.198143482208252, 0.19910287857055664, 0.19801545143127441, 1.7131712436676025, 0.2526123523712158, 0.2475874423980713, 0.3220672607421875, 0.194138765335083, 0.19967246055603027, 0.19869351387023926]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",40.12812328338623
