endpoint,total_requests,successful_requests,error_4xx_requests,error_5xx_requests,avg_latency,num_users,success_rate,error_4xx_rate,error_5xx_rate
https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,180,95,85,0,0.4829265515009562,6,52.77777777777778,47.22222222222222,0.0
https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,180,98,82,0,0.3269368992911445,6,54.44444444444444,45.55555555555556,0.0
https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,180,97,83,0,0.400509692562951,6,53.888888888888886,46.111111111111114,0.0
https://api.spotify.com/v1/search?q=remaster%2520track%3ADoxy%2520artist%3AMiles%2520Davis&type=album,180,93,87,0,0.45423371924294365,6,51.66666666666667,48.333333333333336,0.0
https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,180,97,83,0,0.3169120033582052,6,53.888888888888886,46.111111111111114,0.0
