user_ids,endpoints,status_codes,latencies,times,error_intervals
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2769620418548584,1748096950.3654346,1.2777419090270996
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27338242530822754,1748096951.639582,1.2741472721099854
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2643394470214844,1748096952.905093,1.2655110359191895
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2709999084472656,1748096954.176206,1.2711131572723389
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.43637943267822266,1748096955.6131566,1.436950445175171
12,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2785611152648926,1748096956.8921149,1.279935359954834
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.28162121772766113,1748096919.8063257,
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.29117870330810547,1748096921.0987666,1.2924408912658691
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2796597480773926,1748096922.3793523,1.280585765838623
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.5575921535491943,1748096923.9374034,1.5590670108795166
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.5860466957092285,1748096925.5247493,1.5863299369812012
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2572164535522461,1748096926.782513,1.258772611618042
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.25838637351989746,1748096928.0424333,1.258911371231079
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.3392465114593506,1748096929.3822665,1.3398332595825195
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2844252586364746,1748096930.667091,1.285858154296875
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2793409824371338,1748096931.94751,1.2793853282928467
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2868824005126953,1748096933.2352386,1.2877285480499268
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2795143127441406,1748096934.5157297,1.2814950942993164
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2957737445831299,1748096935.8124344,1.2966997623443604
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.25057554244995117,1748096937.0641325,1.2506990432739258
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.3380446434020996,1748096938.4024255,1.3382930755615234
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.25183844566345215,1748096939.6546078,1.2521822452545166
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.25275444984436035,1748096940.9085324,1.2539246082305908
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.26752328872680664,1748096942.177129,1.2685966491699219
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2597320079803467,1748096943.4374452,1.2603161334991455
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2728848457336426,1748096944.7112193,1.274763822555542
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.33348965644836426,1748096946.0457487,1.3335397243499756
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.26356077194213867,1748096947.3101358,1.2643871307373047
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.30271029472351074,1748096948.6130514,1.3059086799621582
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2565314769744873,1748096949.8727286,1.2576978206634521
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2595860958099365,1748096951.1335742,1.2598319053649902
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.24804377555847168,1748096952.3818665,1.2482922077178955
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.26439929008483887,1748096953.6472316,1.2653651237487793
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.2872738838195801,1748096954.9347036,1.2884531021118164
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.26178598403930664,1748096956.1977265,1.2620418071746826
23,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,429,0.27224040031433105,1748096957.4702706,1.2735419273376465
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25709080696105957,1748096919.3777664,
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2929973602294922,1748096920.6725848,1.2968578338623047
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2904622554779053,1748096921.9652658,1.2906415462493896
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.8705952167510986,1748096923.8364918,1.8712260723114014
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25000834465026855,1748096925.0875227,1.2510309219360352
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.3475522994995117,1748096926.4358313,1.3483085632324219
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2626931667327881,1748096927.69916,1.2633287906646729
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.29853034019470215,1748096928.9984653,1.2993052005767822
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25925159454345703,1748096930.2584746,1.2600092887878418
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25991392135620117,1748096931.5192883,1.2608137130737305
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.7165732383728027,1748096933.2361863,1.716897964477539
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.27994632720947266,1748096934.5167336,1.2805473804473877
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2982311248779297,1748096935.8154342,1.2987005710601807
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2545638084411621,1748096937.0711448,1.2557106018066406
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.3425428867340088,1748096938.4144778,1.3433330059051514
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.26435351371765137,1748096939.6797233,1.2652454376220703
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25733423233032227,1748096940.9378371,1.2581138610839844
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.27181339263916016,1748096942.210164,1.272326946258545
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.3163173198699951,1748096943.5277908,1.317626714706421
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25908398628234863,1748096944.7876472,1.260849952697754
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.30567431449890137,1748096946.0947378,1.3060970306396484
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.26207947731018066,1748096947.358117,1.2633793354034424
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.25713658332824707,1748096948.6160445,1.257927417755127
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2720799446105957,1748096949.8887851,1.2727406024932861
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2570161819458008,1748096951.146569,1.2577838897705078
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2564730644226074,1748096952.4030662,1.2564971446990967
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.26494550704956055,1748096953.6688638,1.2657976150512695
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.26917195320129395,1748096954.9386792,1.269815444946289
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.27326035499572754,1748096956.2127151,1.274035930633545
15,https://api.spotify.com/v1/tracks/11dFghVXANMlKmJXsNCbNl,429,0.2697899341583252,1748096957.4828353,1.2701201438903809
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3924598693847656,1748096918.9164865,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.37314391136169434,1748096920.2904935,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3708624839782715,1748096921.6619096,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.333712100982666,1748096922.9966564,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.26015186309814453,1748096924.2576108,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.7704823017120361,1748096926.0287118,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3623225688934326,1748096927.3911033,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.38224077224731445,1748096928.7742398,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.36834168434143066,1748096930.1428287,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.25725793838500977,1748096931.4010127,7.143401861190796
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2914845943450928,1748096932.6928964,1.2918837070465088
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2503845691680908,1748096933.9444337,1.2515373229980469
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2584846019744873,1748096935.2037573,1.2593235969543457
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3437964916229248,1748096936.5484998,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3334810733795166,1748096937.8825111,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.35704994201660156,1748096939.2395256,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.3379333019256592,1748096940.5780404,5.374283075332642
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2515685558319092,1748096941.8302665,1.2522261142730713
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2466273307800293,1748096943.0771523,1.2498927116394043
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.267380952835083,1748096944.3478556,1.2676963806152344
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.42586350440979004,1748096945.774597,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3134307861328125,1748096947.0888221,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.31337809562683105,1748096948.402937,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.31490397453308105,1748096949.7181687,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.25162339210510254,1748096950.970684,6.622828483581543
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.25440168380737305,1748096952.2259543,1.2562696933746338
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.25247716903686523,1748096953.4795833,1.2526295185089111
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.7752456665039062,1748096955.2552218,1.7756385803222656
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3487825393676758,1748096956.6057723,
4,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3023409843444824,1748096957.9091806,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.31593990325927734,1748096919.4055243,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.359966516494751,1748096920.7660527,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.38532400131225586,1748096922.15237,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.34690117835998535,1748096923.500023,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2540862560272217,1748096924.754614,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.39466261863708496,1748096926.1495843,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.30083680152893066,1748096927.4511871,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.42657899856567383,1748096928.878856,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.4139254093170166,1748096930.2934418,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.25428128242492676,1748096931.5484374,6.7938232421875
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2845027446746826,1748096932.8331275,1.2846901416778564
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.27588844299316406,1748096934.1101024,1.2769749164581299
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.26794958114624023,1748096935.3791893,1.2700767517089844
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3460044860839844,1748096936.7263322,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.33601951599121094,1748096938.0628626,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.33767223358154297,1748096939.4017613,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.3045032024383545,1748096940.7067597,5.32658052444458
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2590155601501465,1748096941.9666452,1.259885549545288
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2609670162200928,1748096943.228158,1.2615127563476562
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.3031172752380371,1748096944.5320442,1.3038861751556396
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.4231550693511963,1748096945.9560766,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3077058792114258,1748096947.2640922,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.3525240421295166,1748096948.6170437,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.337493896484375,1748096949.9552867,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2542238235473633,1748096951.2104115,6.681372165679932
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.2587311267852783,1748096952.473556,1.2601397037506104
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.38318610191345215,1748096953.8570833,1.3835272789001465
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,429,0.39426183700561523,1748096955.253213,1.3971285820007324
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.33011317253112793,1748096956.5850265,
14,https://api.spotify.com/v1/playlists/3cEYpjA9oz9GiPac4AsH4n,200,0.42069363594055176,1748096958.0066912,
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.32578444480895996,1748096919.0650716,
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3607916831970215,1748096920.42887,1.3618073463439941
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.28378987312316895,1748096921.7132845,1.284414529800415
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2822279930114746,1748096922.9966564,1.283371925354004
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.28468942642211914,1748096924.2816417,1.2849853038787842
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3501136302947998,1748096925.6322424,1.3506007194519043
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2770266532897949,1748096926.9096558,1.2774133682250977
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27077746391296387,1748096928.1814482,1.2717924118041992
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.31540799140930176,1748096929.4974601,1.316011905670166
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2824432849884033,1748096930.780679,1.2832188606262207
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27726149559020996,1748096932.0587816,1.2781026363372803
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.5787825584411621,1748096933.638158,1.579376459121704
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2860445976257324,1748096934.9244158,1.2862577438354492
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3308546543121338,1748096936.2559893,1.331573486328125
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.6170365810394287,1748096937.8737762,1.6177868843078613
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2565944194793701,1748096939.1308806,1.2571043968200684
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27530384063720703,1748096940.4067283,1.2758476734161377
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.25478315353393555,1748096941.6624444,1.25571608543396
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26611876487731934,1748096942.9293177,1.2668733596801758
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2545297145843506,1748096944.1844282,1.255110502243042
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26095151901245117,1748096945.4457963,1.2613680362701416
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2525484561920166,1748096946.6986616,1.2528653144836426
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27691125869750977,1748096947.975981,1.2773194313049316
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27024078369140625,1748096949.246679,1.270698070526123
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2965829372406006,1748096950.5435996,1.2969205379486084
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26085591316223145,1748096951.8050063,1.261406660079956
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,1.311251163482666,1748096954.116967,2.3119606971740723
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.48787450790405273,1748096955.6051614,1.488194465637207
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.40728759765625,1748096957.0130599,1.4078984260559082
7,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3043944835662842,1748096958.3179433,1.3048834800720215
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27689194679260254,1748096919.7573116,
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2569253444671631,1748096921.016959,1.2576558589935303
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.29233646392822266,1748096922.309723,1.2927639484405518
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.320939302444458,1748096923.6315076,1.3227715492248535
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2857513427734375,1748096924.9186833,1.2861888408660889
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.613548994064331,1748096926.5334814,1.6147980690002441
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.28935694694519043,1748096927.8232317,1.2907817363739014
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3889179229736328,1748096929.2134054,1.3891422748565674
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.32666015625,1748096930.540558,1.3271527290344238
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2551853656768799,1748096931.7966042,1.2560460567474365
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.25763463973999023,1748096933.0545697,1.2579655647277832
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26525020599365234,1748096934.3202791,1.2666747570037842
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26378583908081055,1748096935.5853536,1.2641091346740723
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27379369735717773,1748096936.8610666,1.2757129669189453
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2561624050140381,1748096938.1182373,1.2571706771850586
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2594747543334961,1748096939.3781004,1.2598631381988525
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.32848405838012695,1748096940.7067597,1.3286592960357666
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2549421787261963,1748096941.9625719,1.255812168121338
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2599666118621826,1748096943.223178,1.260606050491333
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.27305102348327637,1748096944.4964356,1.2732577323913574
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.3695669174194336,1748096945.8662229,1.3697872161865234
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.26706433296203613,1748096947.1339526,1.2677297592163086
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2509274482727051,1748096948.3861802,1.2532079219818115
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2684903144836426,1748096949.6560996,1.2689390182495117
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.2581195831298828,1748096950.9152474,1.2591478824615479
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,1.2596197128295898,1748096953.1760063,2.260758876800537
22,https://api.spotify.com/v1/albums/4aawyAB9vmqN3uQ7FjRGTy,429,0.4121863842010498,1748096954.5893707,1.4143593311309814
